,DepDelayMinutes,ArrDelayMinutes,AirTime,ActualElapsedTime,Distance,Scor_Dimensiune_Zbor,Scor_Intarzieri
32107,0.0,1.0,220.0,257.0,1846.0,1.5452050688152563,-0.42966133934004597
32108,3.0,5.0,170.0,196.0,1182.0,0.8258437873962018,-0.2935004013844448
32109,0.0,0.0,286.0,302.0,2158.0,2.499128458421359,-0.45448349603198335
32110,38.0,29.0,142.0,156.0,1105.0,0.4609859018226186,0.2818608156584688
32111,0.0,0.0,172.0,188.0,1426.0,0.8966753828888414,-0.29296614710890817
32112,52.0,34.0,164.0,186.0,1069.0,0.700633348900784,0.26549439306033407
32113,9.0,0.0,46.0,59.0,283.0,-0.9474066177750624,-0.1680475747045344
32114,0.0,0.0,43.0,74.0,228.0,-1.002858045459138,-0.2629426039635727
32115,1.0,0.0,98.0,115.0,794.0,-0.171692575563535,-0.2250348840427476
32116,0.0,0.0,158.0,177.0,1211.0,0.6753282031509881,-0.313916573944285
32117,0.0,0.0,59.0,82.0,364.0,-0.7553726179043629,-0.23693704963294387
32118,0.0,1.0,81.0,112.0,547.0,-0.4533487167520179,-0.2825269376659002
32119,17.0,39.0,128.0,178.0,1011.0,0.3043579664406937,0.3102366624460091
32120,0.0,7.0,22.0,47.0,100.0,-1.2511761903696434,-0.06555271411740156
32121,8.0,0.0,108.0,120.0,825.0,-0.04956721784340896,-0.2215672415270045
32122,0.0,0.0,100.0,124.0,763.0,-0.1618929165783793,-0.2731238356605083
32123,0.0,0.0,47.0,81.0,255.0,-0.9531294552668362,-0.2841041751396253
32124,0.0,0.0,29.0,62.0,150.0,-1.2024087690594514,-0.2512325182549553
32125,60.0,54.0,69.0,84.0,495.0,-0.5494715526579563,0.8268039788391758
32126,0.0,0.0,70.0,83.0,515.0,-0.5669849419848011,-0.18391857658169655
32127,0.0,0.0,41.0,67.0,248.0,-1.0151374332186243,-0.22727607597705712
32128,0.0,0.0,34.0,50.0,192.0,-1.092826437273914,-0.16704441418447882
32129,0.0,0.0,23.0,43.0,102.0,-1.259129875110693,-0.1763442630831471
32130,9.0,0.0,52.0,82.0,337.0,-0.8987428838386055,-0.2627455201105221
32131,0.0,0.0,134.0,158.0,933.0,0.30913068552936096,-0.33096165665731725
32132,51.0,40.0,79.0,105.0,628.0,-0.456700912866287,0.5016636199933491
32133,0.0,0.0,196.0,217.0,1337.0,1.1881679741399096,-0.4018676031541881
32134,974.0,963.0,276.0,298.0,2248.0,3.3849541843427366,17.82128260081645
32135,3.0,0.0,284.0,330.0,2565.0,2.453478301720504,-0.526081936703739
32136,0.0,0.0,40.0,57.0,235.0,-1.0100764100377793,-0.1799028393049344
32137,16.0,3.0,95.0,123.0,634.0,-0.29776947955713606,-0.25321501193984713
32138,27.0,18.0,24.0,55.0,67.0,-1.2876885683295352,0.09503444794166707
32139,78.0,95.0,184.0,208.0,1089.0,1.152963002897215,1.3718727383050409
32140,0.0,0.0,83.0,111.0,463.0,-0.4370277720362357,-0.30822752432613376
32141,0.0,4.0,77.0,96.0,468.0,-0.47650931490356774,-0.16674460706321176
32142,125.0,120.0,75.0,102.0,431.0,-0.4305436248264622,1.9868776560540191
32143,36.0,59.0,97.0,161.0,719.0,-0.15037676618645676,0.6416544907280682
32144,0.0,0.0,49.0,86.0,199.0,-0.9415348091221014,-0.3164677855868118
32145,0.0,0.0,135.0,160.0,926.0,0.3190417574454436,-0.3403159801526595
32146,63.0,32.0,294.0,316.0,2338.0,2.5416919600939365,0.126569504851716
32147,3.0,0.0,82.0,101.0,680.0,-0.4097613660875177,-0.21569057075945483
32148,0.0,0.0,145.0,169.0,1055.0,0.4710903609324379,-0.3362699792951989
32150,0.0,0.0,158.0,167.0,1052.0,0.6749039490504145,-0.29320075960724606
32151,0.0,5.0,49.0,88.0,313.0,-0.9064793989085667,-0.20791413829916436
32152,107.0,100.0,86.0,103.0,508.0,-0.2817701328326716,1.645182078151734
32153,83.0,83.0,131.0,145.0,1009.0,0.3939354063671626,1.3191465852473332
32154,16.0,22.0,321.0,385.0,2565.0,2.955604014962039,-0.3007523558973558
32155,13.0,0.0,128.0,139.0,1050.0,0.22984500539145336,-0.2267458737960927
32156,0.0,0.0,70.0,114.0,460.0,-0.6439269367447592,-0.3577496046584861
32157,0.0,0.0,70.0,91.0,461.0,-0.5925265415586561,-0.23674181220557622
32158,25.0,35.0,137.0,155.0,1046.0,0.4519546271781064,0.3817388715579854
32159,0.0,0.0,90.0,105.0,574.0,-0.30022549114951735,-0.23664823944764854
32160,3.0,8.0,122.0,140.0,819.0,0.1750676815504203,-0.13668290499784597
32161,0.0,0.0,64.0,80.0,371.0,-0.6730752734847912,-0.2122760917202801
32162,1.0,0.0,186.0,201.0,1592.0,1.1030180639419542,-0.2926068420319866
32163,105.0,109.0,174.0,201.0,1197.0,0.9995397330781233,1.6665937254197232
32164,6.0,0.0,219.0,243.0,1843.0,1.5346712348739602,-0.3802273150740448
32165,0.0,0.0,62.0,91.0,444.0,-0.7178992260797237,-0.26055165108994205
32166,12.0,0.0,152.0,179.0,1258.0,0.5427925518052662,-0.3337243543282951
32167,3.0,0.0,94.0,106.0,843.0,-0.2132060060439837,-0.17873033173748287
32168,0.0,0.0,21.0,37.0,102.0,-1.276494475442847,-0.14993141350129302
32169,98.0,84.0,73.0,99.0,466.0,-0.5210377310664204,1.3191680162688253
32170,0.0,0.0,135.0,153.0,901.0,0.33107110709340465,-0.3085498692088314
32171,1.0,0.0,37.0,53.0,259.0,-1.0473869051086027,-0.1620279531821038
32172,0.0,0.0,110.0,124.0,743.0,-0.011068845517224033,-0.25161394652725166
32174,0.0,0.0,36.0,54.0,153.0,-1.0765750719812517,-0.19075452146134567
32175,1.0,0.0,177.0,208.0,1440.0,0.927394977730834,-0.3827432434279669
32176,114.0,111.0,102.0,138.0,642.0,-0.06847679640394837,1.7387414854073902
32177,0.0,0.0,70.0,88.0,391.0,-0.5958389522460645,-0.234988370479739
32178,0.0,0.0,36.0,53.0,129.0,-1.077774429638108,-0.19030341316036484
32179,82.0,43.0,147.0,166.0,1416.0,0.4688662834771806,0.5613525061692738
32180,19.0,8.0,68.0,85.0,451.0,-0.6415749820562368,-0.06370787843967993
32181,0.0,0.0,135.0,158.0,1124.0,0.3517795029604358,-0.290199394334665
32182,0.0,0.0,141.0,162.0,978.0,0.41422021366113077,-0.32511132869151066
32183,41.0,33.0,136.0,158.0,1053.0,0.3648311784915453,0.3217980127434074
32184,0.0,0.0,137.0,160.0,1069.0,0.37020274946994935,-0.3066054158432569
32185,0.0,0.0,104.0,132.0,759.0,-0.11882068151612651,-0.30573972776714264
32186,0.0,0.0,109.0,122.0,845.0,-0.007410958983197157,-0.223254073944417
32187,11.0,3.0,50.0,71.0,270.0,-0.9076935047483403,-0.16628930646881773
32188,0.0,0.0,64.0,77.0,462.0,-0.6533918703778033,-0.1783132457514296
32189,8.0,0.0,26.0,46.0,129.0,-1.2442437414648682,-0.1813128132614099
32190,0.0,0.0,40.0,59.0,232.0,-1.014962082944652,-0.19100803489070783
32191,7.0,2.0,82.0,104.0,542.0,-0.441060270087289,-0.22168831555711907
32192,8.0,4.0,50.0,83.0,332.0,-0.9102893031565117,-0.19681568758253754
32193,39.0,37.0,121.0,141.0,759.0,0.1558848658007811,0.3915750122012531
32194,0.0,0.0,70.0,93.0,501.0,-0.5912704753775846,-0.23924449609911622
32195,0.0,0.0,220.0,251.0,1589.0,1.5172230359644607,-0.46881169177452203
32196,0.0,0.0,106.0,143.0,653.0,-0.12773913089679398,-0.37962131984098807
32197,0.0,0.0,55.0,81.0,370.0,-0.8137593188709189,-0.2406886119334253
32198,0.0,0.0,120.0,136.0,843.0,0.1301518856407486,-0.2691271701289097
32199,0.0,0.0,83.0,115.0,543.0,-0.4345156396740927,-0.3132328921132138
32200,0.0,0.0,51.0,76.0,335.0,-0.8690877376779942,-0.23163252840038254
32201,0.0,0.0,189.0,226.0,1416.0,1.0718178409302115,-0.4511933203848361
32202,0.0,0.0,112.0,144.0,846.0,-0.010192893977246589,-0.3309559221900559
32203,4.0,0.0,128.0,148.0,957.0,0.22844174094155797,-0.2900747444271727
32204,0.0,0.0,93.0,105.0,667.0,-0.24083798681474083,-0.21038948997439005
32205,0.0,12.0,28.0,80.0,109.0,-1.2079959156594176,-0.12552638106158667
32206,0.0,0.0,229.0,241.0,2172.0,1.7610921134198025,-0.27669258451761336
32207,1.0,0.0,72.0,87.0,515.0,-0.5487117554356977,-0.2001096450582257
32208,0.0,0.0,78.0,114.0,551.0,-0.5079847477467643,-0.319135443327021
32209,0.0,0.0,78.0,97.0,582.0,-0.46567095675965553,-0.22364095958498706
32210,0.0,0.0,66.0,96.0,439.0,-0.6682840529358522,-0.27761007108087626
32211,64.0,65.0,93.0,114.0,575.0,-0.19915781425947168,0.9570813463833389
32212,115.0,163.0,111.0,176.0,644.0,0.22347681833456687,2.5632438187674773
32213,9.0,4.0,78.0,103.0,509.0,-0.5028226362836212,-0.19530783090262277
32214,0.0,0.0,72.0,95.0,534.0,-0.5602780884090223,-0.23804537740034676
32215,6.0,1.0,207.0,227.0,1546.0,1.3481369569215285,-0.3669673675502622
32216,23.0,32.0,117.0,167.0,770.0,0.07158805022073489,0.15528578641730043
32217,10.0,0.0,65.0,84.0,335.0,-0.7072494168084968,-0.24076952196009158
32218,167.0,164.0,183.0,221.0,1391.0,1.1565052568963485,2.6645260681685214
32219,22.0,0.0,230.0,253.0,2182.0,1.673076365498052,-0.3414022801898555
32220,0.0,0.0,69.0,84.0,344.0,-0.60900572632534,-0.2259321808511187
32221,0.0,0.0,330.0,349.0,2419.0,3.1078587216717852,-0.5368875765091915
32222,30.0,26.0,48.0,61.0,323.0,-0.8691397056955021,0.32911437412338507
32223,0.0,0.0,44.0,59.0,199.0,-0.9582032330596923,-0.18740553952358732
32224,0.0,0.0,151.0,177.0,1235.0,0.5711796648239803,-0.32697291222309177
32225,0.0,0.0,45.0,65.0,249.0,-0.9490651450378087,-0.2063665742692973
32226,35.0,44.0,134.0,168.0,1021.0,0.3796357523850474,0.4712226850391299
32228,2.0,0.0,131.0,156.0,1086.0,0.28223963497505494,-0.29806749505532465
32229,0.0,0.0,53.0,75.0,293.0,-0.8421219171047406,-0.22968026003301228
32230,25.0,26.0,84.0,101.0,619.0,-0.34501181309059864,0.27148725961761344
32231,0.0,0.0,62.0,76.0,391.0,-0.6920404304674757,-0.19236709426091178
32232,0.0,0.0,55.0,72.0,371.0,-0.7935591800597429,-0.1932159619405361
32233,1.0,5.0,152.0,177.0,1119.0,0.5896605680803171,-0.2516598127267754
32234,41.0,15.0,258.0,274.0,2106.0,2.047993003703419,-0.11210399200947513
32235,2.0,0.0,97.0,124.0,763.0,-0.2150943112765731,-0.2813436313613823
32236,0.0,7.0,102.0,116.0,479.0,-0.1213703287022962,-0.14806531940564796
32238,0.0,0.0,199.0,220.0,1788.0,1.2920032579371632,-0.31974547290994804
32239,140.0,146.0,227.0,250.0,1607.0,1.8111073298748823,2.328804770541231
32240,0.0,14.0,147.0,184.0,1075.0,0.5362978271820984,-0.13644862777410235
32242,16.0,5.0,80.0,99.0,581.0,-0.47308248129221375,-0.13752364607904338
32243,0.0,0.0,105.0,134.0,775.0,-0.10562449334370162,-0.31049270779919735
32245,11.0,12.0,92.0,113.0,674.0,-0.256317867125216,-0.02567107898156687
32247,0.0,0.0,253.0,276.0,2075.0,2.038070517091833,-0.41870956890876626
32248,0.0,0.0,42.0,59.0,226.0,-0.9850829310155811,-0.18710617388695105
32249,0.0,0.0,43.0,67.0,214.0,-0.989257553253796,-0.22897585049382435
32250,0.0,0.0,47.0,65.0,292.0,-0.9121872671713132,-0.19266185110462342
32251,64.0,53.0,121.0,134.0,928.0,0.1812441118634134,0.7630779017622714
32252,0.0,0.0,51.0,72.0,335.0,-0.8601733787137293,-0.21062248769751946
32253,40.0,80.0,78.0,155.0,542.0,-0.3709087051234586,0.9924136836667518
32254,0.0,0.0,179.0,210.0,1440.0,0.9572225302924362,-0.3878628130608514
32255,0.0,0.0,89.0,110.0,483.0,-0.3397341431279131,-0.2836672115041508
32256,17.0,2.0,121.0,141.0,907.0,0.09248404969991766,-0.24634914062881935
32257,24.0,16.0,143.0,162.0,1192.0,0.4646914649511387,0.02401206887317221
32258,47.0,40.0,83.0,100.0,603.0,-0.37346209208262227,0.5342620905150532
32259,1.0,7.0,88.0,110.0,594.0,-0.31027477368923095,-0.12954226058810533
32260,14.0,13.0,43.0,61.0,214.0,-0.9651687376755719,0.04882908382360648
32261,3.0,0.0,73.0,84.0,546.0,-0.5293273379646068,-0.17616567653220552
32262,1.0,0.0,163.0,183.0,1271.0,0.743818286880592,-0.3209558408767478
32263,0.0,0.0,103.0,128.0,722.0,-0.13055914417960104,-0.2946829540240494
32264,0.0,0.0,77.0,101.0,517.0,-0.49923740931590266,-0.26020590276814404
32265,0.0,0.0,134.0,144.0,835.0,0.32633349002943823,-0.27703223851913067
32266,0.0,0.0,64.0,78.0,417.0,-0.6620478614899741,-0.1925683844422733
32267,0.0,0.0,116.0,132.0,838.0,0.07687981134001008,-0.259321844428164
32268,230.0,235.0,85.0,117.0,629.0,-0.12032719408376139,4.157268706289879
32269,0.0,0.0,61.0,98.0,370.0,-0.7594369281333903,-0.3146746505032719
32270,0.0,8.0,96.0,132.0,574.0,-0.23102125453379338,-0.20915616580011173
32271,13.0,11.0,191.0,208.0,1506.0,1.1604973323649599,-0.1254683597036482
32272,0.0,0.0,55.0,79.0,290.0,-0.8207286307151945,-0.24618826449777684
32273,0.0,0.0,157.0,176.0,946.0,0.6243384709840523,-0.3642306485383207
32274,0.0,0.0,63.0,77.0,373.0,-0.6814719113677078,-0.19866955010645845
32275,0.0,0.0,45.0,60.0,200.0,-0.9449209222699025,-0.18990688555163554
32276,0.0,35.0,177.0,215.0,1050.0,1.0222481744810659,0.17651370526230417
32277,16.0,4.0,46.0,71.0,235.0,-0.9872618706755562,-0.1656615682980693
32278,0.0,0.0,74.0,99.0,588.0,-0.5307434269494102,-0.24315005241261578
32279,4.0,23.0,46.0,90.0,234.0,-0.8988913974041582,0.1034971840946984
32280,3.0,0.0,323.0,340.0,2704.0,3.0504006391712286,-0.45130579555713435
32281,55.0,34.0,130.0,156.0,1045.0,0.23090295470392333,0.330680983687264
32282,0.0,0.0,118.0,141.0,861.0,0.09084375870530789,-0.2968908810738778
32283,7.0,5.0,176.0,203.0,1569.0,0.943533354275158,-0.23867168995145982
32284,47.0,50.0,211.0,233.0,1488.0,1.4701135935923242,0.5317754829800734
32285,0.0,0.0,53.0,68.0,358.0,-0.8172377647145707,-0.17990889205892827
32286,0.0,0.0,46.0,67.0,229.0,-0.9410108779622675,-0.21832165711345433
32287,0.0,3.0,174.0,202.0,1491.0,0.9194331932284939,-0.2906440761119618
32288,0.0,0.0,68.0,87.0,475.0,-0.6123486853908212,-0.21803316521489152
32289,3.0,19.0,105.0,136.0,749.0,-0.03616767199143024,0.038708668602956735
32290,33.0,36.0,87.0,108.0,516.0,-0.31114840770338004,0.4120050927165164
32291,0.0,0.0,54.0,81.0,309.0,-0.8378400878965806,-0.2554432807679301
32292,0.0,0.0,63.0,76.0,419.0,-0.6726730891139571,-0.18421435300416747
32293,0.0,0.0,198.0,222.0,1250.0,1.1953348548956615,-0.44043302435624065
32294,0.0,6.0,193.0,215.0,1272.0,1.1651127287181513,-0.29651728627458535
32295,0.0,0.0,168.0,193.0,1379.0,0.8173470929721427,-0.3388358662703906
32296,0.0,0.0,68.0,95.0,528.0,-0.6226073528156056,-0.2494501508139114
32297,0.0,0.0,126.0,146.0,978.0,0.21935660867905432,-0.279337751923362
32298,0.0,0.0,108.0,131.0,680.0,-0.06640347440278527,-0.3060874091508816
32299,0.0,62.0,91.0,176.0,500.0,-0.1656067873642253,0.5716952296683462
32300,0.0,8.0,175.0,217.0,1107.0,0.8697550976905539,-0.34745104427314843
32301,0.0,0.0,100.0,128.0,678.0,-0.1829479225769526,-0.3111388413363908
32302,51.0,42.0,323.0,344.0,2279.0,3.0055812205731236,0.23758072842812708
32303,0.0,0.0,222.0,239.0,1589.0,1.574702251635807,-0.40067935819349226
32304,0.0,0.0,142.0,166.0,1087.0,0.43624251851837254,-0.3217638968103992
32305,0.0,0.0,54.0,75.0,306.0,-0.8248970428749237,-0.22452839494797738
32306,1.0,0.0,96.0,113.0,731.0,-0.20696989677950037,-0.23223575508493569
32307,0.0,0.0,92.0,113.0,473.0,-0.3017440155990857,-0.29377200893711025
32308,16.0,5.0,46.0,59.0,249.0,-0.953873189889533,-0.08058022668240046
32309,0.0,0.0,122.0,155.0,842.0,0.11840198819746191,-0.36402271040651607
32310,10.0,11.0,266.0,284.0,1892.0,2.2095083166850755,-0.25525393828455534
32312,0.0,0.0,65.0,89.0,335.0,-0.6829064328619949,-0.26419968037760405
32313,0.0,0.0,75.0,93.0,692.0,-0.48714938038940686,-0.18827781083158301
32314,10.0,15.0,165.0,195.0,1108.0,0.7622820519687505,-0.12528639959149962
32315,1.0,69.0,42.0,147.0,195.0,-0.8686034010171791,0.6724656011795053
32316,0.0,0.0,111.0,130.0,696.0,-0.015785378228610283,-0.28998064718334854
32317,0.0,51.0,173.0,258.0,1310.0,0.9764181214466565,0.3004729596870221
32318,0.0,0.0,135.0,156.0,1034.0,0.34338187970035927,-0.2976996310134894
32319,7.0,0.0,175.0,193.0,1597.0,0.9312206147052513,-0.27934806714408655
32320,7.0,2.0,73.0,85.0,495.0,-0.5437427531647772,-0.15425331918252422
32321,0.0,0.0,174.0,194.0,1231.0,0.886187910612876,-0.3583903869229834
32322,157.0,138.0,164.0,186.0,1372.0,0.8544895547104523,2.2984137525566988
32323,9.0,9.0,152.0,165.0,1037.0,0.5948866168865057,-0.13029878733844635
32324,0.0,0.0,168.0,194.0,1195.0,0.7888375731803381,-0.3808991241524072
32325,8.0,0.0,132.0,145.0,853.0,0.2675509759367959,-0.2860518227300888
32326,17.0,7.0,121.0,130.0,957.0,0.1473699334861869,-0.0823165993894934
32327,55.0,51.0,42.0,63.0,214.0,-0.9539395297974235,0.7556754150246526
32328,0.0,0.0,54.0,82.0,228.0,-0.8516380001056351,-0.2769005222708762
32329,5.0,0.0,111.0,138.0,760.0,-0.04221586942193018,-0.32061318648698145
32330,4.0,0.0,176.0,193.0,1360.0,0.9233834833355933,-0.32336108718255363
32331,82.0,113.0,130.0,186.0,1005.0,0.4295514636262503,1.6782376203116132
32332,0.0,13.0,154.0,205.0,1030.0,0.5860005590624267,-0.25714663157253737
32334,0.0,0.0,43.0,66.0,199.0,-0.9891714306364313,-0.22672421648981786
32335,0.0,11.0,85.0,105.0,503.0,-0.3361012021259041,-0.05185349612651324
32336,11.0,0.0,141.0,174.0,1096.0,0.3652966855577715,-0.36765018995649285
32337,3.0,7.0,348.0,369.0,2979.0,3.4417736107244794,-0.35008207187165796
32338,73.0,126.0,126.0,205.0,867.0,0.39836020568187863,1.7934318191719953
32339,7.0,0.0,48.0,62.0,283.0,-0.9162590616893428,-0.17813641526702786
32340,18.0,8.0,108.0,134.0,802.0,-0.08237077983765399,-0.14853290593683824
32341,136.0,149.0,136.0,188.0,993.0,0.4912195352607702,2.3583580770358115
32342,0.0,0.0,32.0,52.0,119.0,-1.1384464288699454,-0.19725591004400286
32343,0.0,0.0,323.0,352.0,2486.0,3.0031661532095226,-0.5570989336229123
32344,0.0,9.0,229.0,254.0,1900.0,1.7350840874761193,-0.22613748899422187
32345,0.0,0.0,73.0,96.0,444.0,-0.5599934115030217,-0.2587520388700981
32346,5.0,0.0,46.0,59.0,224.0,-0.9416392820675548,-0.1787180639954978
32347,0.0,0.0,29.0,44.0,134.0,-1.1645794519855412,-0.15988826967522807
32348,22.0,16.0,119.0,139.0,862.0,0.10707827346197805,0.018140467959957374
32349,0.0,5.0,63.0,100.0,413.0,-0.7037863901934909,-0.2152229389559414
32350,0.0,0.0,45.0,72.0,228.0,-0.9676647271984543,-0.24733537213970072
32351,65.0,34.0,111.0,134.0,725.0,-0.09325328734632378,0.3309141144406278
32353,0.0,2.0,143.0,173.0,795.0,0.40359570220100993,-0.375896614953162
32354,0.0,0.0,63.0,78.0,356.0,-0.6861286305156358,-0.2073230532767781
32355,0.0,0.0,110.0,137.0,746.0,-0.03961201872634452,-0.3192964035772148
32356,58.0,97.0,100.0,132.0,340.0,0.004701270601472497,1.4510924680586879
32357,8.0,0.0,88.0,108.0,534.0,-0.37174939093593795,-0.2677762318739809
32358,0.0,0.0,140.0,151.0,1037.0,0.43179366877680925,-0.2580813762194675
32359,0.0,0.0,57.0,77.0,282.0,-0.7866779615871514,-0.23218149996548307
32360,24.0,11.0,194.0,226.0,1660.0,1.149448395079914,-0.18466686200216206
32361,5.0,17.0,70.0,102.0,447.0,-0.5578021765296005,0.028520391566654885
32362,0.0,6.0,73.0,105.0,447.0,-0.5517464182812344,-0.18992204473629243
32363,0.0,0.0,146.0,158.0,1235.0,0.5366825229578599,-0.23993074756559346
32364,0.0,0.0,145.0,165.0,972.0,0.4681497351455544,-0.3318647867424607
32365,0.0,0.0,116.0,136.0,854.0,0.07025075064102683,-0.27713095054787046
32366,0.0,9.0,128.0,158.0,829.0,0.2438815416693409,-0.19382075014379793
32367,18.0,13.0,156.0,193.0,1189.0,0.6023152474717086,-0.16230331700130837
32368,0.0,0.0,124.0,145.0,867.0,0.17499480292617797,-0.3013939368907356
32369,0.0,0.0,51.0,65.0,314.0,-0.847572704499448,-0.17805614310790216
32370,0.0,0.0,56.0,78.0,305.0,-0.800989504461151,-0.23538377241413144
32371,0.0,0.0,78.0,92.0,547.0,-0.4595270980096279,-0.20438045310706324
32372,8.0,4.0,76.0,92.0,453.0,-0.5134942385737467,-0.1535524622371313
32373,0.0,0.0,212.0,245.0,1744.0,1.4297888462415678,-0.4266964228356598
32374,0.0,0.0,19.0,46.0,73.0,-1.3314300249968172,-0.2081079104871467
32375,19.0,30.0,125.0,156.0,955.0,0.2503732909175064,0.23311520384847526
32376,0.0,0.0,58.0,73.0,358.0,-0.7515403664735232,-0.19341591425640586
32377,0.0,0.0,203.0,224.0,1892.0,1.3594156152543315,-0.30974501587741227
32378,0.0,0.0,67.0,78.0,417.0,-0.6159436533221468,-0.18491506723361256
32379,0.0,0.0,149.0,167.0,1222.0,0.5608726186155499,-0.28215078128718935
32380,17.0,12.0,174.0,203.0,1197.0,0.8566998735547265,-0.18627521071563433
32381,0.0,0.0,30.0,61.0,119.0,-1.1892398753180928,-0.24963071309788537
32382,16.0,0.0,166.0,192.0,1562.0,0.7582001506008826,-0.3066067062099677
32383,0.0,0.0,132.0,146.0,1069.0,0.3245626588984978,-0.2458258020643374
32384,59.0,45.0,71.0,92.0,500.0,-0.5741150940348154,0.6179160244878743
32385,3.0,10.0,310.0,337.0,2556.0,2.8826221764910605,-0.30581726702687234
32386,18.0,4.0,69.0,81.0,456.0,-0.6316136763740411,-0.11586480768452406
32387,0.0,0.0,212.0,227.0,1927.0,1.496041560489918,-0.2955405503779222
32388,0.0,0.0,201.0,219.0,1440.0,1.2752627491869062,-0.37901107844544785
32389,0.0,0.0,108.0,127.0,725.0,-0.05106171406741593,-0.27607473993289056
32391,220.0,225.0,46.0,79.0,308.0,-0.6918180330114493,4.003480594172799
32392,0.0,0.0,88.0,110.0,522.0,-0.34953179799556505,-0.2784160391939268
32393,4.0,0.0,186.0,209.0,1303.0,1.0332653663012257,-0.3932935220842988
32394,0.0,3.0,272.0,336.0,2569.0,2.28084493869799,-0.5288091099681146
32395,0.0,1.0,127.0,168.0,1053.0,0.20105400729448794,-0.3580870874475245
32396,0.0,0.0,96.0,117.0,675.0,-0.22033420640706752,-0.26416582758274026
32397,0.0,0.0,112.0,134.0,700.0,-0.008760343237279014,-0.3076393485042022
32398,0.0,0.0,64.0,83.0,360.0,-0.6813321852653709,-0.23023426477334757
32399,0.0,0.0,60.0,80.0,436.0,-0.7252635268391875,-0.2094767179210874
32400,6.0,12.0,39.0,79.0,221.0,-1.0420130343704468,-0.07150460118199178
32401,0.0,0.0,119.0,142.0,1005.0,0.12455092274105178,-0.2707838742649639
32402,0.0,0.0,89.0,106.0,585.0,-0.3162510077224781,-0.24225121283366435
32403,0.0,0.0,148.0,188.0,1145.0,0.4877061667622159,-0.4104090983948819
32404,0.0,0.0,123.0,150.0,1055.0,0.17533603944862997,-0.2925966121534447
32405,0.0,0.0,80.0,115.0,569.0,-0.4769062381608372,-0.3156846906242451
32406,0.0,1.0,33.0,58.0,143.0,-1.1283759826180375,-0.20216806174052473
