,C1,C2,C3
2022-06-20,-1.009775497511064,-0.7041490437405781,1.8654677235528647
2022-03-22,-0.9676313151586042,-1.9701244008630405,2.297045106071959
2022-06-02,1.1364420372659552,-0.3279973797581927,-0.854284054114875
2022-06-24,0.7357299496358741,-2.777231672748396,0.09770341146537434
2022-04-22,0.744566199885404,0.5597346851296338,-0.5567214150770012
2022-03-05,-1.3102872463907047,0.21871260715594618,0.6729755507305681
2022-03-14,0.27550039203534027,-0.45673848864849315,-0.11703936672096003
2022-07-13,0.65074362435303,-0.5403995233325538,-0.2749615968579677
2022-06-26,0.5749201268852959,0.42473243825152623,-0.35499027140882844
2022-05-18,0.17864412209136277,0.19786768319765105,0.18838782450337102
2022-05-25,0.5465647638443073,-0.3268114440937391,-0.18699310507286657
2022-06-06,0.18332143786133479,0.778586042303565,-0.2953565427146631
2022-05-09,-0.15326158544037058,0.27689715728710496,0.6286548408754138
2022-04-09,-0.16045142407023,0.32146583358297515,0.5827414497985631
2022-02-15,0.989095335756494,-0.930400964182676,-0.48937885202288545
2022-04-08,-1.6796269443393104,-0.37081136837719764,-0.10690714152503378
2022-01-09,0.37517530443373903,0.7089829858050283,-0.12896764250621112
2022-02-03,0.06648315373487819,0.8339905541627711,-0.12631424414804832
2022-07-04,0.9395730692674847,0.43880926700272666,-0.7957432303217228
2022-03-11,1.0055882899300082,0.17424239287956855,-0.885389848395088
2022-07-19,-0.03397963825293567,0.5468345051618192,0.4018467027288391
2022-01-04,0.32992774782551043,-0.08590342622067719,-0.35994599281696393
2022-04-24,1.0088938172999622,0.277273731879594,-0.8054638027987034
2022-01-04,-0.3671336822310163,1.190299164413824,0.5386526464634026
2022-03-05,-0.902003134889178,1.0955823415860528,0.7869690313241211
2022-02-22,0.07302441962728556,0.11228868536756417,0.38831204671574626
2022-06-27,1.0013256845415253,-1.1174302886481746,-0.49517470840715405
2022-06-14,0.9981944732613001,-0.2683871892885658,-1.2712400589923134
2022-06-15,-0.047842155587110045,-0.09253734667079122,0.22039503837935165
2022-03-16,0.4899771371266048,0.6971562747199492,-0.28925240572872735
2022-04-21,-0.3877223693133189,-1.500671496737535,1.2063489594583972
2022-06-20,0.3482050875169247,0.40415841749699866,-0.30408526457409035
2022-04-08,0.2698446820828277,-0.6539995245970376,0.14741174822617334
2022-01-25,0.8833614227560046,1.0553425876411968,-0.8116492627379877
2022-04-11,-0.5124355072311293,1.1074662236902422,0.942063020020205
2022-04-03,1.2745122094324108,0.16430313679155678,-1.122736474411166
2022-06-05,0.8406169708444531,0.014438046002892503,-0.6235759096534097
2022-07-31,1.352657436822237,0.8577301338273281,-1.3869453587569862
2022-05-06,0.8207590694403791,0.6862943190929707,-0.7886636695428714
2022-02-08,-0.37977087964495365,1.0014588476709554,0.8094723750012325
2022-03-04,1.157211890215654,0.2019511004687183,-0.9799892012143014
2022-04-03,1.055142986215048,-0.15395893785134532,-1.0317341638610495
2022-07-30,-0.26320323227559855,-0.035414994909288434,0.9133421471109568
2022-04-27,0.040128471116656475,-2.850180090182436,0.8547485179172875
2022-06-18,0.3128716452396496,0.34788970222114857,-0.0013405633957460361
2022-02-24,-2.500324922221963,-0.7781409668506826,-2.707179563777638
2022-06-06,0.309352157954886,0.8734753341966783,0.04188582383365153
2022-03-16,0.800872876502265,-1.8284203207996355,-0.11448662859583558
2022-07-23,-0.7539540531511871,1.0373365461594297,1.0691441581018728
2022-05-06,1.1513316808555525,-0.3453112851835107,-0.9447688771605649
2022-03-26,-0.2737239840099274,0.6203940970618467,0.7399925611714668
